date,equity
2018-10-16,1.0
2018-10-17,1.0
2018-10-18,1.0
2018-10-19,1.0
2018-10-22,1.0
2018-10-23,1.0
2018-10-24,1.0
2018-10-25,1.0
2018-10-26,1.0
2018-10-29,1.0
2018-10-30,1.0
2018-10-31,1.0
2018-11-01,1.0
2018-11-02,1.0
2018-11-05,1.0
2018-11-06,1.0
2018-11-07,1.0
2018-11-08,1.0
2018-11-09,1.0
2018-11-12,1.0
2018-11-13,0.9996578947368421
2018-11-14,0.9962509783932852
2018-11-15,1.0018144844194317
2018-11-16,1.007274136147271
2018-11-19,1.0108107954086367
2018-11-20,0.9926866048943107
2018-11-21,0.9976926404746819
2018-11-22,0.9959882791187712
2018-11-23,0.9776276340910004
2018-11-26,0.9798845815983978
2018-11-27,0.9816128131410532
2018-11-28,0.9906751903263195
2018-11-29,0.9884862139883251
2018-11-30,0.9917630814155168
2018-12-03,1.0441481880522345
2018-12-04,1.04233302332913
2018-12-05,1.055100035759381
2018-12-06,1.027969207696146
2018-12-07,1.0282501954741696
2018-12-10,1.019516918697941
2018-12-11,1.0193407031473198
2018-12-12,1.01979674507971
2018-12-13,1.0276981179713414
2018-12-14,1.0120966397359692
2018-12-17,1.0093216719944178
2018-12-18,1.0038591968431512
2018-12-19,0.9941652671482476
2018-12-20,0.9898068140785437
2018-12-21,0.9820060645792982
2018-12-24,0.9822570007615589
2018-12-25,0.9806160832417394
2018-12-26,0.9812036463127299
2018-12-27,0.9807937386865889
2018-12-28,0.9819504039245024
2019-01-02,0.979626359800649
2019-01-03,0.9784149164700301
2019-01-04,0.9807378183608282
2019-01-07,0.9828310616559599
2019-01-08,0.9829763898210937
2019-01-09,0.9836768199948187
2019-01-10,0.9851888091815425
2019-01-11,0.9870517618325929
2019-01-14,0.9835872992895623
2019-01-15,0.9983669854227798
2019-01-16,0.9952242377059967
2019-01-17,0.9937844165576656
2019-01-18,1.0171798594602521
2019-01-21,1.0296481049310746
2019-01-22,1.0061558438713984
2019-01-23,1.0149553297800702
2019-01-24,1.029685754244512
2019-01-25,1.041574613418928
2019-01-28,1.0488083685182628
2019-01-29,1.0631248134723499
2019-01-30,1.0534525056565143
2019-01-31,1.077662712597376
2019-02-01,1.0954145798365758
2019-02-11,1.128301153278885
