date,equity
2018-10-16,1.0
2018-10-17,1.0
2018-10-18,1.0
2018-10-19,1.0
2018-10-22,1.0
2018-10-23,0.9995
2018-10-24,0.9985261757194768
2018-10-25,0.9865722885870545
2018-10-26,0.9843610363818664
2018-10-29,0.9534885396943198
2018-10-30,0.96757242399019
2018-10-31,0.9969634632284204
2018-11-01,0.9951697983831836
2018-11-02,1.1067277206414217
2018-11-05,1.0879306608100314
2018-11-06,1.0684413800286026
2018-11-07,1.048198789101889
2018-11-08,1.0574394656564112
2018-11-09,1.0446250401862975
2018-11-12,1.0562645077651196
2018-11-13,1.1079447056422658
2018-11-14,1.0999429026937564
2018-11-15,1.1325189425824063
2018-11-16,1.1379539530717566
2018-11-19,1.1484343489445967
2018-11-20,1.1253488628531596
2018-11-21,1.1620254632803118
2018-11-22,1.1565709747678785
2018-11-23,1.1349242792325993
2018-11-26,1.1343965773867184
2018-11-27,1.130370945141471
2018-11-28,1.1498175105163155
2018-11-29,1.708017337966354
2018-11-30,1.7238820471526084
2018-12-03,1.7691866113282566
2018-12-04,1.7637237009274485
2018-12-05,1.7553731941664132
2018-12-06,1.7250897904011484
2018-12-07,1.7217990348115155
2018-12-10,1.7018427429876903
2018-12-11,1.7114077056650898
2018-12-12,1.7197704356273515
2018-12-13,1.7526146102876812
2018-12-14,1.7334494002992091
2018-12-17,1.7232055096584953
2018-12-18,1.7218068433079363
2018-12-19,1.683894909955054
2018-12-20,1.6816271591431629
2018-12-21,1.652814314572611
2018-12-24,1.6615982585031337
2018-12-25,1.6428722023947158
2018-12-26,1.6116275434344667
2018-12-27,1.5970073162845009
2018-12-28,1.6023666997436896
2019-01-02,1.5315829109036048
2019-01-03,1.4436767726142739
2019-01-04,1.6063759065585197
2019-01-07,1.624384141368762
2019-01-08,1.6194580452557295
2019-01-09,1.6831440628348446
2019-01-10,1.7176477898841815
2019-01-11,1.7241188996233332
2019-01-14,1.7106905964018702
2019-01-15,1.727441876572263
2019-01-16,1.716811750331598
2019-01-17,1.71292751657371
2019-01-18,1.7560007770624966
2019-01-21,1.7635502152943785
2019-01-22,1.7445046741531782
2019-01-23,1.7459745812441285
2019-01-24,1.7395262729669108
2019-01-25,1.7561257453634405
2019-01-28,1.7565108603084227
