date,equity
2018-10-16,0.999
2018-10-17,1.0080780369857532
2018-10-18,0.963745519716161
2018-10-19,1.0189536279579965
2018-10-22,1.1493697524068978
2018-10-23,1.0854412289300985
2018-10-24,1.0837790050987306
2018-10-25,1.088467778702796
2018-10-26,1.0683957577995995
2018-10-29,1.0218527495996441
2018-10-30,1.0281336003621813
2018-10-31,1.0509835222455037
2018-11-01,1.049609706883157
2018-11-02,1.209088398872049
2018-11-05,1.1929147046465929
2018-11-06,1.1849053212217928
2018-11-07,1.1704967123531544
2018-11-08,1.1740341419639755
2018-11-09,1.1373442034031178
2018-11-12,1.1604547821141273
2018-11-13,1.206018409269807
2018-11-14,1.167663756542593
2018-11-15,1.198254089388496
2018-11-16,1.2148981589224228
2018-11-19,1.2687899961882734
2018-11-20,1.2052894914779546
2018-11-21,1.2250068648595422
2018-11-22,1.2143322844238944
2018-11-23,1.1805125076084357
2018-11-26,1.181030064605418
2018-11-27,1.1769544750124614
2018-11-28,1.1827941547657594
2018-11-29,1.704825303268776
2018-11-30,1.8497033783364314
2018-12-03,1.9748805089239057
2018-12-04,1.9812441236351943
2018-12-05,2.001140843606321
2018-12-06,1.916220665275593
2018-12-07,1.9192391174603995
2018-12-10,1.891814637443916
2018-12-11,1.8997794986775667
2018-12-12,1.9124497003245045
2018-12-13,1.9643394302390773
2018-12-14,1.9178004731321534
2018-12-17,1.9067941105846542
2018-12-18,1.8806598829488186
2018-12-19,1.8410066162199201
2018-12-20,1.8292879005162088
2018-12-21,1.8019658522043083
2018-12-24,1.8168712277490198
2018-12-25,1.8008826139863983
2018-12-26,1.7834778112186314
2018-12-27,1.7690705095360404
2018-12-28,1.7757609359148674
2019-01-02,1.7433418729573655
2019-01-03,1.7250660063319943
2019-01-04,1.7712665687401494
2019-01-07,1.780646799963567
2019-01-08,1.7827802536209714
2019-01-09,1.8457349503538643
2019-01-10,1.8480304982956346
2019-01-11,1.8749090611912393
2019-01-14,1.834958321714306
2019-01-15,1.9810562046522806
2019-01-16,1.9687915006786396
2019-01-17,1.9564116756541488
2019-01-18,2.040231561412878
2019-01-21,2.069165299529362
2019-01-22,2.007469677299496
2019-01-23,2.0176986700747506
2019-01-24,2.0454538778140217
2019-01-25,2.0798181792010313
2019-01-28,2.093778244790557
2019-01-29,2.1244004083277117
2019-01-30,2.097771485787177
2019-01-31,2.1440081719458925
2019-02-01,2.2037524634169867
2019-02-11,2.289807554271986
2019-02-12,2.320625174454122
2019-02-13,2.385127985799808
2019-02-14,2.417101614383186
2019-02-15,2.3539217228771903
2019-02-18,2.470481496899405
2019-02-19,2.4542772880620776
2019-02-20,2.491006799320395
2019-02-21,2.4916436198742007
2019-02-22,2.551062108132396
2019-02-25,2.7425608921852005
2019-02-26,2.6911536893629133
2019-02-27,2.654593011812652
2019-02-28,2.6760980271715797
2019-03-01,2.773019796394896
2019-03-04,2.831150122518563
2019-03-05,2.8495466158535963
2019-03-06,2.8589255134223364
2019-03-07,2.766692598868924
2019-03-08,2.6536793698195145
2019-03-11,2.718717727704637
2019-03-12,2.7320466103704826
2019-03-13,2.6968071032071066
2019-03-14,2.699840292409983
2019-03-15,2.7609552145009304
2019-03-18,2.883155941018262
2019-03-19,2.8460980567195726
2019-03-20,2.8306490275050713
2019-03-21,2.829899826203354
2019-03-22,2.8344683782734656
2019-03-25,2.729671176918525
2019-03-26,2.7081891816382497
2019-03-27,2.74518160090593
2019-03-28,2.7432340172814667
2019-03-29,2.8624302477913424
2019-04-01,2.987163586929846
2019-04-02,2.9734597385026937
2019-04-03,3.0110581309446194
2019-04-04,3.049650800625801
2019-04-08,3.035899884063982
2019-04-09,3.066431817016096
2019-04-10,3.0968120237506276
2019-04-11,2.9879891739954125
2019-04-12,2.9706919965140965
2019-04-15,2.966013899617658
2019-04-16,3.0630369174168606
2019-04-17,3.1033802033134776
2019-04-18,3.0903587409450055
2019-04-19,3.138843411441089
2019-04-22,3.0418473318449903
2019-04-23,3.028250921080351
2019-04-24,3.041205428909322
2019-04-25,2.980473455798269
2019-04-26,2.9290403612833775
2019-04-29,2.953149961765707
2019-04-30,2.9646083290212197
2019-05-06,2.7842189748353157
2019-05-07,2.8150479786466915
2019-05-08,2.7842160988235167
2019-05-09,2.748197751711436
2019-05-10,2.806619605162467
2019-05-13,2.7672671419837145
2019-05-14,2.7589928872381546
2019-05-15,2.8125789133638555
2019-05-16,2.8243443771914096
2019-05-17,2.7585124121003903
2019-05-20,2.728560063363977
2019-05-21,2.750327123822531
2019-05-22,2.740285036170048
2019-05-23,2.700712245749624
2019-05-24,2.7076739165077184
2019-05-27,2.726529807458582
2019-05-28,2.7542460621698694
2019-05-29,2.7404863534548354
2019-05-30,2.7332337420781507
2019-05-31,2.7285922383819075
2019-06-03,2.739212922344356
2019-06-04,2.718288052490402
2019-06-05,2.722876081861036
2019-06-06,2.7003708175288756
2019-06-10,2.733332410859459
2019-06-11,2.796801571929742
2019-06-12,2.7823431161765018
2019-06-13,2.77696046147248
2019-06-14,2.770383446934684
2019-06-17,2.768459037160322
2019-06-18,2.78038348385633
2019-06-19,2.8175646763672377
2019-06-20,2.8981556324995417
2019-06-21,2.894345809298051
2019-06-24,2.9150457566418764
2019-06-25,2.8863958621155783
2019-06-26,2.889375598620472
2019-06-27,2.946899851260716
2019-06-28,2.9462165056528433
2019-07-01,3.054857732084527
2019-07-02,3.074283271429895
2019-07-03,3.0296504640664796
2019-07-04,2.9966788500527106
2019-07-05,3.034698556191456
2019-07-08,2.948858648707712
2019-07-09,2.949134865978621
2019-07-10,2.9543520847153046
2019-07-11,2.950495421327658
2019-07-12,2.9816964574704254
2019-07-15,3.0000306623641393
2019-07-16,2.9742647587197983
2019-07-17,2.973112597276999
2019-07-18,2.9520842486587546
2019-07-19,2.9954827740665477
2019-07-22,2.9956140666344897
2019-07-23,3.0138705937610966
2019-07-24,3.0414788651411504
2019-07-25,3.080913029670831
2019-07-26,3.1013982958269506
2019-07-29,3.103579802285028
2019-07-30,3.1156322599178554
2019-07-31,3.077502981355302
2019-08-01,3.0442296155178403
2019-08-02,2.9877135822051066
2019-08-05,2.915718448610527
2019-08-06,2.8887779919983854
2019-08-07,2.88418005839477
2019-08-08,2.9163526932854964
2019-08-09,2.891725848869141
2019-08-12,2.943026092792251
