date,equity
2018-10-16,1.0
2018-10-17,1.0
2018-10-18,1.0
2018-10-19,1.0
2018-10-22,1.0
2018-10-23,1.0
2018-10-24,1.0
2018-10-25,1.0
2018-10-26,1.0
2018-10-29,1.0
2018-10-30,1.0
2018-10-31,1.0
2018-11-01,1.0
2018-11-02,1.0
2018-11-05,1.0
2018-11-06,1.0
2018-11-07,1.0
2018-11-08,1.0
2018-11-09,1.0
2018-11-12,0.9998861620197906
2018-11-13,1.004017427581035
2018-11-14,1.0008153397707338
2018-11-15,1.0036926000483153
2018-11-16,1.0050131693920814
2018-11-19,1.0095913327498358
2018-11-20,1.0034934510729578
2018-11-21,1.0060125328504017
2018-11-22,1.0049216296273293
2018-11-23,1.000308720258805
2018-11-26,1.0003662114976581
2018-11-27,0.9997070518906992
2018-11-28,1.001575088592914
2018-11-29,1.064601501523196
2018-11-30,1.068453573676562
2018-12-03,1.07242385841398
2018-12-04,1.0724840200653485
2018-12-05,1.0729628302543415
2018-12-06,1.0702898847617162
2018-12-07,1.0702545647235466
2018-12-10,1.0692112533989848
2018-12-11,1.0695288116591757
2018-12-12,1.069995942059174
2018-12-13,1.072046995511038
2018-12-14,1.0704377694370721
2018-12-17,1.0699651953342488
2018-12-18,1.0689772330542595
2018-12-19,1.0672520297777872
2018-12-20,1.0667899674539525
2018-12-21,1.065457100551237
2018-12-24,1.0664268603802138
2018-12-25,1.0655803475398968
2018-12-26,1.0645345935588089
2018-12-27,1.0633618781028769
2018-12-28,1.0648964263378553
2019-01-02,1.0513572272270602
2019-01-03,1.038492251512774
2019-01-04,1.0838730854697283
2019-01-07,1.0860720490307625
2019-01-08,1.086617314669438
2019-01-09,1.098406209211275
2019-01-10,1.0996047706945564
2019-01-11,1.1025089383173852
2019-01-14,1.0979532594130965
2019-01-15,1.1166279149916385
2019-01-16,1.1157886337805187
2019-01-17,1.1144620032597157
2019-01-18,1.1231354755880902
2019-01-21,1.1260481186846545
2019-01-22,1.1198968611591538
2019-01-23,1.1214091011671652
2019-01-24,1.124502362883782
2019-01-25,1.127926548438216
2019-01-28,1.129088790643147
2019-01-29,1.1315417110395753
2019-01-30,1.129153046450445
2019-01-31,1.134312202980665
2019-02-01,1.1411164368183035
2019-02-11,1.1530961337754342
